ID;PUNTO DE MEDICION;ESTADO;FECHA;DIAF;MESF;ANOF;HORA;HORARIO;CAUDAL ACUMULADO ANTERIOR;CAUDAL ACUMULADO;LECTURA MES ANTERIOR;LECTURA REGISTRO;INSTRUMENTO
SIM07;"Fuente Tranqueras T Chilillal (4"")";Operacion Correcta;30/6/23;30;6;2023;11:20:00 a. m.;AM;138.653,00;152.323,00; -   ;9,23; MA 
SRM04;Entrada Predio  Breña Mora (Estación Esquina);Linea fuera de Operación;30/6/23;30;6;2023;11:36:00 a. m.;AM;;225.923,00;  ;  ; MA 
SRM51;Breña Mora Entrada Planta;Operacion Correcta;30/6/23;30;6;2023;11:39:00 a. m.;AM;1.735.401,30;1.766.082,10;5,1;13,5; MA 
SRM50;Breña Mora Salida Planta Tratamiento;Operacion Correcta;30/6/23;30;6;2023;11:36:00 a. m.;AM;1.527.833,50;1.552.954,70;  ;21,8; MA 
PEND;Salida Tanque Breña Mora  Tanque San Isidro;Operacion Correcta;30/6/23;30;6;2023;11:36:00 a. m.;AM;221.069,00;225.923,00;  ;  ; MA 
SRM46;"Rebombeo T Sn Isidro  T Breña Mora (6"")";Operacion Correcta;30/6/23;30;6;2023;11:37:00 a. m.;AM;17.459,00;18.049,00;  ;  ; MA 
SRM47;"Rebombeo T Breña Mora hacia el Norte 4""";Operacion Correcta;30/6/23;30;6;2023;11:36:00 a. m.;AM;30.003,00;30.664,00;  ;0,49; MA 
SRM19;Entrada Chorreras I a Tanque San Isidro;Operacion Correcta;30/6/23;30;6;2023;11:54:00 a. m.;AM;428.355,00;464.679,00;12,37;4,91; MA 
SRM18;Entrada Chorreras II a Tanque San Isidro;Operacion Correcta;30/6/23;30;6;2023;11:54:00 a. m.;AM;1.644.114,00;1.676.786,00;  ;  ; MA 
SRM52;"Salida Tanque San Isidro Oeste 6""";Operacion Correcta;30/6/23;30;6;2023;12:05:00 p. m.;PM;1.843.074,00;1.902.603,00;28,74;; MA 
SRM27;Salida Tanq San Isidro a San Francisco Bunt Planet;Operacion Correcta;30/6/23;30;6;2023;12:02:00 p. m.;PM;1.365.596,00;1.389.783,00;16,52;11,67; MA 
SRM29;Salida Pricipal Tanque San Isidro Bunt Planet;Operacion Correcta;30/6/23;30;6;2023;11:58:00 a. m.;AM;4.279.939,00;4.335.824,00;30,25;27,18; MA 
SIM17;Cementerio  Bunt Planet;Operacion Correcta;30/6/23;30;6;2023;9:46:00 a. m.;AM;1.008.918,60;1.029.636,50;9,31;8,92; MA 
SIM18;Mas x Menos Bunt Planet;Operacion Correcta;30/6/23;30;6;2023;9:50:00 a. m.;AM;1.604.222,40;1.641.447,40;17,51;17,36; MA 
SIM19;Cruz Roja Bunt Planet;Punto Sin Macromedidor;30/6/23;30;6;2023;;AM;;;;; MA 
SIM53;Entrada al Tanque San Francisco (T4);Operacion Correcta;30/6/23;30;6;2023;9:28:00 a. m.;AM;668.144,00;683.434,00; Sin Caudal ;  ; MA 
SRM01;"Presa Concepción Cieneguita  (Cienega Norte) (4"")";Operacion Correcta;30/6/23;30;6;2023;8:40:00 a. m.;AM;2.844.728,00;2.900.592,00;  ;27,53; MA 
SRM48;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;30/6/23;30;6;2023;8:50:00 a. m.;AM;1.845.918,00;1.874.281,00;0,6;15,89; MA 
SRM49;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;30/6/23;30;6;2023;8:54:00 a. m.;AM;469.049,00;503.222,00;10,04;15,23; MA 
SRM11;Tanque ChamacoEntrada del Tirol;Operacion Correcta;30/6/23;30;6;2023;7:36:00 a. m.;AM;3.318.846,00;3.397.170,00;12,42;40,23; MA 
SRM07;"Cond Tanq. Chaverri T 90 Linea I  (8"")";Operacion Correcta;3/7/23;3;7;2023;9:45:00 a. m.;AM;1.579.892,00;1.712.461,00;34,04;45,2; MA 
SRM08;"Cond Tanq. Chaverri T90 Linea II  (8"")";Operacion Correcta;3/7/23;3;7;2023;9:47:00 a. m.;AM;12.404.946,00;12.588.312,00;47,55;61,74; MA 
SRM09;"Chaverri cinlindrico 90 Final ( 8"" )";Linea fuera de Operación;3/7/23;3;7;2023;9:40:00 a. m.;AM;579.299,89;579.299,89;  ;  ; MA 
SRM42;"Conducción Noventa a Palmar (4"")";Macromedidor en mal estado;3/7/23;3;7;2023;10:04:00 a. m.;AM;1.841.285,00;;14,91;14,95; MA 
SRM05;"Vertedero Tanque Noventa (18"") (Intrusivo)";Punto Sin Macromedidor;3/7/23;3;7;2023;10:02:00 a. m.;AM;;;;; MA 
;Iris Hernández;Operacion Correcta;30/6/23;30;6;2023;7:58:00 a. m.;AM;642.614,00;669.304,00;2,77;16,02; M1  
PEND;Derivación ASADA San Pedro de Barva;Operacion Correcta;30/6/23;30;6;2023;;AM;;;;; M2  
BM09;Botho Steinvorth;Operacion Correcta;30/6/23;30;6;2023;8:00:00 a. m.;AM;3.578.048,40;3.606.349,60;4,66;22,44; MA 
BM08;Llegada de las 29 al Tanque Steinvorth;Operacion Correcta;30/6/23;30;6;2023;7:56:00 a. m.;AM;2.274.263,00;2.306.051,00;4,45;16,14; MA 
BM21;"Conducción Flores al Tirol (8"") Saliendo";Operacion Correcta;30/6/23;30;6;2023;8:27:00 a. m.;AM;6.498.434,50;6.620.374,40;19,59;53,13; MA 
;29 Catarata;Operacion Correcta;30/6/23;30;6;2023;10:09:00 a. m.;AM;447.988,00;477.611,00;5,35;13,22;
BM16;Arrieta;Operacion Correcta;30/6/23;30;6;2023;9:32:00 a. m.;AM;4.482.103,80;4.538.774,20;25,52;37,33; MA 
;La Anexa;Operacion Correcta;30/6/23;30;6;2023;9:35:00 a. m.;AM;271.227,00;285.427,00;6,38;6,21; M1 
BM03;Carlos Steinvorth;Operacion Correcta;30/6/23;30;6;2023;9:40:00 a. m.;AM;4.013.315,20;4.040.244,00;10,26;14; MA 
;29 A;Operacion Correcta;30/6/23;30;6;2023;10:43:00 a. m.;AM;111.882,00;114.537,00;4,75;15,46; M1 
BM14;Sacramento;Operacion Correcta;30/6/23;30;6;2023;11:11:00 a. m.;AM;3.834.990,00;3.869.991,00;11,45;24,21; MA 
BM19;"Marin Cañas Electromagnetico 2""";Operacion Correcta;30/6/23;30;6;2023;12:29:00 p. m.;PM;222.181,00;224.405,00;0,88;1,12; MA 
BM13;"Llegada al Tanque Marin Cañas  ( 6"")";Operacion Correcta;30/6/23;30;6;2023;12:25:00 p. m.;PM;12.534.738,00;12.631.809,00;21,2;79,78; MA 
BM20;"Chorreras a San Isidro  II  (6"")  J";Operacion Correcta;30/6/23;30;6;2023;7:50:00 a. m.;AM;6.587.759,00;6.641.310,00;11,46;23,35; MA 
BM18;"Chorreras a San Isidro I  (6"")    J";Operacion Correcta;30/6/23;30;6;2023;7:53:00 a. m.;AM;7.983.899,00;8.005.003,00;24,56;16,43; MA 
BM15;"Marin Cañas Chorreras  ( 8"")";Operacion Correcta;3/7/23;3;7;2023;12:40:00 p. m.;PM;10.012.882,00;10.152.773,00;24,01;90,6; MA 
BM10;"El Higueron 8""  (6"")";Operacion Correcta;30/6/23;30;6;2023;12:41:00 p. m.;PM;7.662.011,00;7.732.633,00;26,9;32,97; MA 
BM11;"LA Gemela #1 (6"")";Operacion Correcta;30/6/23;30;6;2023;12:43:00 p. m.;PM;4.083.030,00;4.090.831,00;3,4;3,23; MA 
BM12;"LA Gemela #2  (6"")";Operacion Correcta;30/6/23;30;6;2023;12:45:00 p. m.;PM;7.132.270,00;7.185.033,00;20,3;22,62; MA 
BM06;Chorreras Naciente 350 mm  (Intrusivo);Punto Sin Macromedidor;30/6/23;30;6;2023;1:00:00 p. m.;PM;;;5,26;21,25; M2 
SRM20;"Marin Cañas  Brasilia (4"") (en Tanque Brasilia)";Operacion Correcta;30/6/23;30;6;2023;8:04:00 a. m.;AM;411.444,00;482.125,00;28,06;26,7; MA 
SRM21;"Conducción Flores al Tirol (6"") Llegando";Operacion Correcta;30/6/23;30;6;2023;8:13:00 a. m.;AM;3.044.328,00;3.159.325,00;28,4;59; M1 
SRM24;"Purificador Chalet Ingreso  Sn Rafael (6"")";Operacion Correcta;30/6/23;30;6;2023;8:23:00 a. m.;AM;2.038.300,00;2.096.051,00;23,9;24,66; MA 
SRM23;"Purificador Chalet Salida  Sn Rafael (6"")";Operacion Correcta;30/6/23;30;6;2023;8:25:00 a. m.;AM;1.798.743,00;1.849.647,80;22,59;23,65; MA 
SR54;Mata Plátano;Operacion Correcta;30/6/23;30;6;2023;7:26:00 a. m.;AM;223.571,30;244.964,78;6,71;9,55; MA 
BM25;"Sacramento 3""";Operacion Correcta;30/6/23;30;6;2023;11:34:00 a. m.;AM;207.292,00;220.570,00;5,18;5,58;
SM58;Tanque Chilillal Rebombeo;Operacion Correcta;30/6/23;30;6;2023;11:25:00 a. m.;AM;14.732,00;15.474,70;  ;  ;
SPM01;"Pozo Miraflores        ( 8"" )";Operacion Correcta;1/8/23;1;8;2023;11:02:00 a. m.;AM;3.482.162,00;3.522.859,00;56;  ; MA 
HM26;"Pozo La Esperanza I A ( 6"" )";Operacion Correcta;1/8/23;1;8;2023;11:27:00 a. m.;AM;6.422.149,00;6.547.350,00;52;51,7; MA 
HM15;"Pozo La Esperanza II  ( 6"" )";Operacion Correcta;1/8/23;1;8;2023;11:17:00 a. m.;AM;13.710,00;18.427,00;  ;  ; MA 
HM07;Pozo Real Santamaría;Operacion Correcta;1/8/23;1;8;2023;11:35:00 a. m.;AM;18.420.088,00;18.558.821,00;72,57;72,57; MA 
HM17;"Pozo Trebol (8"")";Operacion Correcta;1/8/23;1;8;2023;8:10:00 a. m.;AM;5.468.117,00;5.621.652,00;70,4;73,4; MA 
HM10;"Pozo Monte Alegre ( 6"" )";Operacion Correcta;1/8/23;1;8;2023;11:49:00 a. m.;AM;1.034.313,10;1.048.100,30;  ;  ; MA 
HM12;"Pozo Granada ( 10"" )";Operacion Correcta;1/8/23;1;8;2023;11:59:00 a. m.;AM;4.732.675,00;4.810.506,00;31,4;33,6; MA 
HM21;"Pozo Aurora II  ( 4"" )";Pozo Apagado;1/8/23;1;8;2023;12:19:00 p. m.;PM;156.777,00;156.777,00;  ;  ; MA 
HM20;"Pozo Aurora III  ( 4"" )";Pozo Apagado;1/8/23;1;8;2023;12:12:00 p. m.;PM;135.777,00;135.777,00;  ;  ; MA 
HM11;"Pozo Malinches   I ( 6"" )";Operacion Correcta;1/8/23;1;8;2023;8:29:00 a. m.;AM;552.808,50;667.864,52;47,5;47,16; MA 
HM22;Medidor para venta de agua Malinches;Operacion Correcta;1/8/23;1;8;2023;8:28:00 a. m.;AM;1.030,18;1.030,18;;; MA 
HM14;"Pozo Malinches  II  ( 6"" )";Operacion Correcta;1/8/23;1;8;2023;8:22:00 a. m.;AM;2.766.972,25;2.974.730,13;83,75;83,69; M2 
HM06;"Pozo San Vicente        ( 10"" )";Operacion Correcta;1/8/23;1;8;2023;7:56:00 a. m.;AM;1.767.573,00;2.004.659,00;106,3;106,32; MA 
HM18;"Pozo Claretiano         ( 10"" )";Operacion Correcta;1/8/23;1;8;2023;8:53:00 a. m.;AM;6.937.389,00;7.047.410,00;46,8;48,6; MA 
HM19;"Pozo Boruca (8"")";Macromedidor en mal estado;1/8/23;1;8;2023;9:00:00 a. m.;AM;  ;;22,82;  ; MA 
BM17;"Pozo Malinches Real  ( 8"" )";Operacion Correcta;1/8/23;1;8;2023;9:07:00 a. m.;AM;1.673.814,00;1.736.799,00;28,88;  ; MA 
SRM28;"Pozo Los Altos I  ( 4"" )";Operacion Correcta;1/8/23;1;8;2023;9:21:00 a. m.;AM;544.579,00;574.948,00;9,87;13,05; MA 
SRM37;Pozo Los Altos II ;Operacion Correcta;1/8/23;1;8;2023;9:49:00 a. m.;AM;2.160.007,70;2.226.717,70;29,11;29,65; MA 
SRM32;"Pozo Matasanos      ( 4"" )";Operacion Correcta;1/8/23;1;8;2023;9:59:00 a. m.;AM;591.199,00;608.359,00;7,76;  ; MA 
SRM26;Pozo Joya 1;Operacion Correcta;1/8/23;1;8;2023;10:37:00 a. m.;AM;640.082,31;652.749,78;  ;5,27; MA 
SRM33;Pozo Joya 2;Operacion Correcta;1/8/23;1;8;2023;10:38:00 a. m.;AM;3.792.630,00;3.846.999,60;  ;23,93; MA 
HM13;"Pozo Joya 3 (8"")";Operacion Correcta;1/8/23;1;8;2023;10:49:00 a. m.;AM;2.997.063,00;3.067.294,00;  ;34,9; MA 
SRM30;"Pozo Santiago ( 8"" )";Operacion Correcta;1/8/23;1;8;2023;10:24:00 a. m.;AM;2.054.069,00;2.088.198,00;30,3;  ; MA 
SRM25;"Pozo Burial       ( 6"" )";Operacion Correcta;1/8/23;1;8;2023;10:10:00 a. m.;AM;2.096.373,00;2.156.221,00;31,43;31,5; MA 
SRM12;"Pozo Highland Ranch (3"")";Macromedidor en mal estado;1/8/23;1;8;2023;10:05:00 a. m.;AM;  ;;11,38;11,9; MA 
SIM04;Pozo Santa Cruz I        ;Operacion Correcta;31/7/23;31;7;2023;8:35:00 a. m.;AM;1.826.277,80;1.832.144,70;22,33;  ; MA 
SIM02;"Pozo Santa Cruz II (8"")";Operacion Correcta;31/7/23;31;7;2023;8:35:00 a. m.;AM;660.157,05;727.710,16;45,88;45,06; MA 
;Pozo Vilaseca;Operacion Correcta;31/7/23;31;7;2023;8:15:00 a. m.;AM;295.550,67;310.044,83;  ;  ; MA 
;Rebombeo Vilaseca  Rebombeo Chizos;Punto Sin Macromedidor;;0;7;2023;;AM;;;;;
SIM12;"Mata Maiz Llegando al Tanque 4""";Operacion Correcta;31/7/23;31;7;2023;9:12:00 a. m.;AM;883.091,00;909.603,00;5,05;6,91; MA 
SIM13;"Mata Caña llegando al Tanque 4""";Operacion Correcta;31/7/23;31;7;2023;9:12:00 a. m.;AM;1.100.050,00;1.119.702,00;4,28;7,53; MA 
SIM14;"Limpieza Tanque Victoria 8""";Operacion Correcta;31/7/23;31;7;2023;9:17:00 a. m.;AM;19.829,00;19.829,00;  ;  ; MA 
SIM01;"Tanque Succion  tanque Victoria 6""";Operacion Correcta;31/7/23;31;7;2023;9:22:00 a. m.;AM;1.799.537,00;1.844.307,00;  ;  ; MA 
SIM09;"Rebombeo Chizos t. victoria 6""";Operacion Correcta;31/7/23;31;7;2023;9:22:00 a. m.;AM;978.782,70;990.400,07;20,43;20,38; MA 
SIM10;"Rebombeo Victoria  hacia el norte 4""";Operacion Correcta;31/7/23;31;7;2023;9:27:00 a. m.;AM;20.793,33;20.985,97;  ;0,17; MA 
PEND;"Victoria Saliendo 6""";Operacion Correcta;31/7/23;31;7;2023;9:32:00 a. m.;AM;2.298.303,00;2.386.085,00;41,02;40,53; MA 
SIM16;"Rebombeo Sn Josecito 1  T Sta Cecilia (4"")";Operacion Correcta;31/7/23;31;7;2023;9:38:00 a. m.;AM;645.128,00;647.187,00;  ;  ; MA 
SIM05;"Desarenador Sta Cecilia  T Sta Cecilia Oeste (4"")";Operacion Correcta;31/7/23;31;7;2023;9:42:00 a. m.;AM;604.288,00;618.381,00;8,89;1,15; MA 
SIM08;"Desarenador Sta Cecilia  T Sta Cecilia Este (4"")";Operacion Correcta;31/7/23;31;7;2023;9:43:00 a. m.;AM;584.390,00;597.641,00;8,45;1,13; MA 
SIM06;"Fuente Yurro Hondo T Chilillal (4"")";Operacion Correcta;31/7/23;31;7;2023;10:04:00 a. m.;AM;242.261,00;242.261,00;0,97;  ; MA 
SIM07;"Fuente Tranqueras T Chilillal (4"")";Operacion Correcta;31/7/23;31;7;2023;10:08:00 a. m.;AM;152.323,00;168.617,00;9,23;  ; MA 
SRM04;Entrada Predio  Breña Mora (Estación Esquina);Linea fuera de Operación;31/7/23;31;7;2023;10:09:00 a. m.;AM;225.923,00;;  ;; MA 
SRM51;Breña Mora Entrada Planta;Operacion Correcta;31/7/23;31;7;2023;10:36:00 a. m.;AM;1.766.082,10;1.802.200,40;13,5;12,9; MA 
SRM50;Breña Mora Salida Planta Tratamiento;Operacion Correcta;31/7/23;31;7;2023;;;1.552.954,70;1.584.899,20;21,8;21,6; MA 
PEND;Salida Tanque Breña Mora  Tanque San Isidro;Operacion Correcta;31/7/23;31;7;2023;;;225.923,00;235.517,00;  ;  ; MA 
SRM46;"Rebombeo T Sn Isidro  T Breña Mora (6"")";Operacion Correcta;31/7/23;31;7;2023;;;18.049,00;18.057,00;  ;  ; MA 
SRM47;"Rebombeo T Breña Mora hacia el Norte 4""";Operacion Correcta;31/7/23;31;7;2023;;;30.664,00;31.386,00;0,49;0,9; MA 
SRM19;Entrada Chorreras I a Tanque San Isidro;Operacion Correcta;31/7/23;31;7;2023;;;464.679,00;498.241,00;4,91;15,57; MA 
SRM18;Entrada Chorreras II a Tanque San Isidro;Operacion Correcta;31/7/23;31;7;2023;;;1.676.786,00;1.722.815,00;  ;1,19; MA 
SRM52;"Salida Tanque San Isidro Oeste 6""";Operacion Correcta;31/7/23;31;7;2023;;;1.902.603,00;1.965.078,00;;32,72; MA 
SRM27;Salida Tanq San Isidro a San Francisco Bunt Planet;Operacion Correcta;31/7/23;31;7;2023;10:50:00 a. m.;AM;1.389.783,00;1.414.777,00;11,67;13,58; MA 
SRM29;Salida Pricipal Tanque San Isidro Bunt Planet;Operacion Correcta;31/7/23;31;7;2023;10:49:00 a. m.;AM;4.335.824,00;4.393.886,00;27,18;30,56; MA 
SIM17;Cementerio  Bunt Planet;Operacion Correcta;31/7/23;31;7;2023;7:59:00 a. m.;AM;1.029.636,50;1.051.094,30;8,92;9,66; MA 
SIM18;Mas x Menos Bunt Planet;Operacion Correcta;31/7/23;31;7;2023;7:52:00 a. m.;AM;1.641.447,40;1.680.758,80;17,36;17,1; MA 
SIM19;Cruz Roja Bunt Planet;Punto Sin Macromedidor;31/7/23;31;7;2023;;AM;;;;; MA 
SIM53;Entrada al Tanque San Francisco (T4);Operacion Correcta;31/7/23;31;7;2023;7:45:00 a. m.;AM;683.434,00;707.859,00;  ;7,44; MA 
SRM01;"Presa Concepción Cieneguita  (Cienega Norte) (4"")";Operacion Correcta;31/7/23;31;7;2023;10:24:00 a. m.;AM;2.900.592,00;2.974.595,00;27,53;23,25; MA 
SRM48;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;31/7/23;31;7;2023;10:38:00 a. m.;AM;1.874.281,00;1.920.401,00;15,89;16,73; MA 
SRM49;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;31/7/23;31;7;2023;10:41:00 a. m.;AM;503.222,00;544.062,00;15,23;7,92; MA 
SRM11;Tanque ChamacoEntrada del Tirol;Operacion Correcta;31/7/23;31;7;2023;7:23:00 a. m.;AM;3.397.170,00;3.515.494,00;40,23;33,2; MA 
SRM07;"Cond Tanq. Chaverri T 90 Linea I  (8"")";Macromedidor en mal estado;31/7/23;31;7;2023;8:15:00 a. m.;AM;1.712.461,00;;45,2;; MA 
SRM08;"Cond Tanq. Chaverri T90 Linea II  (8"")";Operacion Correcta;31/7/23;31;7;2023;8:16:00 a. m.;AM;12.588.312,00;12.739.196,00;61,74;86,4; MA 
SRM09;"Chaverri cinlindrico 90 Final ( 8"" )";Linea fuera de Operación;31/1/00;31;1;2000;8:18:00 a. m.;AM;579.299,89;579.299,89;  ;  ; MA 
SRM42;"Conducción Noventa a Palmar (4"")";Macromedidor en mal estado;31/7/23;31;7;2023;8:26:00 a. m.;AM;184.128,50;1.251.177,60;14,95;16,09; MA 
SRM05;"Vertedero Tanque Noventa (18"") (Intrusivo)";Punto Sin Macromedidor;;0;7;2023;;AM;;;;; MA 
;Iris Hernández;Operacion Correcta;31/7/23;31;7;2023;7:40:00 a. m.;AM;669.304,00;721.662,00;16,02;11,42; M1  
PEND;Derivación ASADA San Pedro de Barva;Operacion Correcta;31/7/23;31;7;2023;;AM;;;;; M2  
BM09;Botho Steinvorth;Operacion Correcta;31/7/23;31;7;2023;7:43:00 a. m.;AM;3.606.349,60;3.666.269,70;22,44;20,54; MA 
BM08;Llegada de las 29 al Tanque Steinvorth;Operacion Correcta;31/7/23;31;7;2023;7:39:00 a. m.;AM;2.306.051,00;2.343.336,00;16,14;7,91; MA 
BM21;"Conducción Flores al Tirol (8"") Saliendo";Operacion Correcta;31/7/23;31;7;2023;8:04:00 a. m.;AM;6.620.374,40;6.777.825,00;53,13;66,93; MA 
;29 Catarata;Operacion Correcta;31/7/23;31;7;2023;9:17:00 a. m.;AM;477.611,00;516.031,00;13,22;12,73;
BM16;Arrieta;Operacion Correcta;31/7/23;31;7;2023;8:36:00 a. m.;AM;4.538.774,20;4.612.253,10;37,33;26,53; MA 
;La Anexa;Operacion Correcta;31/7/23;31;7;2023;8:41:00 a. m.;AM;285.427,00;300.787,00;6,21;5,61; M1 
BM03;Carlos Steinvorth;Operacion Correcta;31/7/23;31;7;2023;8:44:00 a. m.;AM;4.040.244,00;4.082.977,00;14;13,55; MA 
;29 A;Operacion Correcta;31/7/23;31;7;2023;9:47:00 a. m.;AM;114.537,00;114.537,00;15,46;9,07; M1 
BM14;Sacramento;Operacion Correcta;31/7/23;31;7;2023;10:17:00 a. m.;AM;3.869.991,00;3.932.977,00;24,21;25,05; MA 
BM19;"Marin Cañas Electromagnetico 2""";Operacion Correcta;31/7/23;31;7;2023;11:19:00 a. m.;AM;224.405,00;226.967,00;1,12;1,4; MA 
BM13;"Llegada al Tanque Marin Cañas  ( 6"")";Operacion Correcta;31/7/23;31;7;2023;11:13:00 a. m.;AM;12.631.809,00;12.871.205,00;79,78;80,56; MA 
BM20;"Chorreras a San Isidro  II  (6"")  J";Operacion Correcta;31/7/23;31;7;2023;9:00:00 a. m.;AM;6.641.310,00;6.707.004,00;23,35;27,28; MA 
BM18;"Chorreras a San Isidro I  (6"")    J";Operacion Correcta;31/7/23;31;7;2023;9:03:00 a. m.;AM;8.005.003,00;8.042.893,00;16,43;12,07; MA 
BM15;"Marin Cañas Chorreras  ( 8"")";Operacion Correcta;31/7/23;31;7;2023;8:45:00 a. m.;AM;10.152.773,00;10.407.234,00;90,6;85,5; MA 
BM10;"El Higueron 8""  (6"")";Operacion Correcta;31/8/23;31;8;2023;8:47:00 a. m.;AM;7.732.633,00;7.821.160,00;32,97;38,78; MA 
BM11;"LA Gemela #1 (6"")";Operacion Correcta;31/7/23;31;7;2023;8:48:00 a. m.;AM;4.090.831,00;4.106.121,00;3,23;6,81; MA 
BM12;"LA Gemela #2  (6"")";Operacion Correcta;31/7/23;31;7;2023;8:50:00 a. m.;AM;7.185.033,00;7.265.329,00;22,62;40,28; MA 
BM06;Chorreras Naciente 350 mm  (Intrusivo);Punto Sin Macromedidor;31/7/23;31;7;2023;11:40:00 a. m.;AM;;;21,25;17,34; M2 
SRM20;"Marin Cañas  Brasilia (4"") (en Tanque Brasilia)";Operacion Correcta;31/7/23;31;7;2023;9:17:00 a. m.;AM;482.125,00;555.056,00;26,7;26,76; MA 
SRM21;"Conducción Flores al Tirol (6"") Llegando";Operacion Correcta;31/7/23;31;7;2023;9:33:00 a. m.;AM;3.159.325,00;3.322.449,00;59;55,06; M1 
SRM24;"Purificador Chalet Ingreso  Sn Rafael (6"")";Operacion Correcta;31/7/23;31;7;2023;12:04:00 p. m.;PM;2.096.051,00;2.159.530,00;24,66;23,57; MA 
SRM23;"Purificador Chalet Salida  Sn Rafael (6"")";Operacion Correcta;31/7/23;31;7;2023;12:04:00 p. m.;PM;1.849.647,80;1.907.488,00;23,65;22,7; MA 
SR54;Mata Plátano;Operacion Correcta;31/7/23;31;7;2023;8:01:00 a. m.;AM;244.964,78;270.657,00;9,55;4,02; MA 
BM25;"Sacramento 3""";Operacion Correcta;31/7/23;31;7;2023;10:30:00 a. m.;AM;220.570,00;234.736,00;5,58;5,33;
SM58;Tanque Chilillal Rebombeo;Operacion Correcta;31/7/23;31;7;2023;10:10:00 a. m.;AM;15.474,70;18.144,00;  ;  ;
SPM01;"Pozo Miraflores        ( 8"" )";Operacion Correcta;31/8/23;31;8;2023;3:05:00 p. m.;PM;3.522.859,00;3.537.214,00;  ;  ; MA 
HM26;"Pozo La Esperanza I A ( 6"" )";Operacion Correcta;31/8/23;31;8;2023;3:28:00 p. m.;PM;6.547.350,00;6.677.432,00;51,7;50,2; MA 
HM15;"Pozo La Esperanza II  ( 6"" )";Operacion Correcta;31/8/23;31;8;2023;3:18:00 p. m.;PM;18.427,00;18.433,00;  ; -   ; MA 
HM07;Pozo Real Santamaría;Operacion Correcta;31/8/23;31;8;2023;3:41:00 p. m.;PM;18.558.821,00;18.618.896,00;72,57;71,37; MA 
HM17;"Pozo Trebol (8"")";Operacion Correcta;31/8/23;31;8;2023;3:17:00 p. m.;PM;5.621.652,00;5.743.350,00;73,4;70,5; MA 
HM10;"Pozo Monte Alegre ( 6"" )";Operacion Correcta;31/8/23;31;8;2023;3:51:00 p. m.;PM;1.048.100,30;1.067.395,70;  ;19,74; MA 
HM12;"Pozo Granada ( 10"" )";Operacion Correcta;1/9/23;1;9;2023;8:57:00 a. m.;AM;4.810.506,00;4.894.207,00;33,6;35,5; MA 
HM21;"Pozo Aurora II  ( 4"" )";Pozo Apagado;1/9/23;1;9;2023;8:48:00 a. m.;AM;156.777,00;156.774,00;  ;  ; MA 
HM20;"Pozo Aurora III  ( 4"" )";Pozo Apagado;1/9/23;1;9;2023;8:52:00 a. m.;AM;135.777,00;135.781,00;  ;  ; MA 
HM11;"Pozo Malinches   I ( 6"" )";Operacion Correcta;1/9/23;1;9;2023;8:40:00 a. m.;AM;667.864,52;778.049,64;47,16;47; MA 
HM22;Medidor para venta de agua Malinches;Operacion Correcta;1/9/23;1;9;2023;8:39:00 a. m.;AM;1.030,18;1.060,39;;; MA 
HM14;"Pozo Malinches  II  ( 6"" )";Operacion Correcta;1/9/23;1;9;2023;8:35:00 a. m.;AM;2.974.730,13;3.196.104,80;83,69;83,5; M2 
HM06;"Pozo San Vicente        ( 10"" )";Operacion Correcta;31/8/23;31;8;2023;3:45:00 p. m.;PM;2.004.659,00;2.217.538,00;106,32;102,76; MA 
HM18;"Pozo Claretiano         ( 10"" )";Operacion Correcta;1/9/23;1;9;2023;8:26:00 a. m.;AM;7.047.410,00;7.170.193,00;48,6;44,7; MA 
HM19;"Pozo Boruca (8"")";Macromedidor en mal estado;1/9/23;1;9;2023;8:20:00 a. m.;AM;;;  ;; MA 
BM17;"Pozo Malinches Real  ( 8"" )";Operacion Correcta;1/9/23;1;9;2023;8:15:00 a. m.;AM;1.736.799,00;1.804.674,00;  ;28,79; MA 
SRM28;"Pozo Los Altos I  ( 4"" )";Operacion Correcta;31/8/23;31;8;2023;1:52:00 p. m.;PM;574.948,00;590.468,91;13,05;  ; MA 
SRM37;Pozo Los Altos II ;Operacion Correcta;31/8/23;31;8;2023;1:55:00 p. m.;PM;2.226.717,70;2.302.215,40;29,65;29,54; MA 
SRM32;"Pozo Matasanos      ( 4"" )";Operacion Correcta;31/8/23;31;8;2023;2:17:00 p. m.;PM;608.359,00;618.023,00;  ;9,28; MA 
SRM26;Pozo Joya 1;Operacion Correcta;31/8/23;31;8;2023;1:43:00 p. m.;PM;652.749,78;663.173,26;5,27;6; MA 
SRM33;Pozo Joya 2;Operacion Correcta;31/8/23;31;8;2023;1:42:00 p. m.;PM;3.846.999,60;3.895.506,20;23,93;25,25; MA 
HM13;"Pozo Joya 3 (8"")";Operacion Correcta;31/8/23;31;8;2023;2:38:00 p. m.;PM;3.067.294,00;3.142.159,00;34,9;34,9; MA 
SRM30;"Pozo Santiago ( 8"" )";Operacion Correcta;31/8/23;31;8;2023;2:27:00 p. m.;PM;2.088.198,00;2.154.982,00;  ;30,5; MA 
